;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199
Subject_033_S_6889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2361809045226266;5.5879396984924625;7.834170854271349;9.386934673366838;10.884422110552762;12.0;12.0;12.688442211055275;13.0;13.185929648241206;13.934673366834176;14.0;14.4321608040201;14.638190954773862;13.140703517587937;11.643216080402013;11.0;10.824120603015075;10.075376884422113;8.653266331658287;7.155778894472363;5.829145728643212;5.08040201005025;5.668341708542712;6.0;5.834170854271356;5.085427135678387;5.663316582914575;6.4120603015075375;6.839195979899493;6.090452261306531;6.658291457286431;7.0;6.844221105527637;6.095477386934675;6.653266331658294;7.0;6.8492462311557745;6.100502512562812;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.3668341708542755;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.618090452261313;5.6331658291457245;5.0;5.0;5.0;5.0;5.110552763819101;5.859296482412063;6.0;6.0;6.105527638190964;6.854271356783926;7.0;7.0;7.100502512562812;7.8492462311557745;8.59798994974875;9.346733668341713;10.19095477386935;11.688442211055275;12.5929648241206;13.341708542713576;13.909547738693462;13.1608040201005;13.587939698492463;13.663316582914575;13.0;13.0;12.417085427135675;11.668341708542712;10.8391959798995;9.341708542713548;7.844221105527623;6.020100502512548;3.7738693467336617;1.5276381909547752;0.42713567839196287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_016_S_6839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8944723618090507;2.1155778894472377;2.78391959798995;3.0;2.8793969849246253;2.211055276381906;2.0;2.0;2.0;2.4623115577889436;3.0;3.0;3.0;3.0;3.0;3.472361809045225;3.859296482412063;3.1909547738693433;3.477386934673369;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.824120603015075;3.1557788944723626;3.0;3.0;3.0;3.0;3.1859296482412134;3.8542713567839257;3.477386934673362;3.0;3.0;3.527638190954775;3.8040201005025125;3.1356783919598;3.532663316582912;3.7989949748743754;3.130653266331663;3.5376884422110493;4.0;4.0;4.5427135678392006;5.0;5.0;6.643216080402013;8.4321608040201;9.768844221105525;10.0;10.0;10.0;8.884422110552748;7.547738693467323;6.211055276381899;4.874371859296474;3.5376884422110493;2.2010050251256246;0.8643216080401999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_016_S_7039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37688442211054607;3.7185929648241256;5.824120603015075;7.08040201005025;7.748743718592962;8.417085427135682;9.0;9.0;9.422110552763819;10.0;10.0;9.572864321608037;8.713567839195974;6.708542713567837;5.1356783919598;4.0;4.0;3.562814070351756;3.1055276381909565;3.773869346733669;3.557788944723619;3.0;3.0;3.0;3.1155778894472377;3.78391959798995;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.8643216080402;3.1959798994974875;3.0;3.0;3.0;3.0;3.0;3.0;3.482412060301506;3.8492462311557816;3.180904522613062;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.5075376884422127;4.0;4.0;3.4874371859296502;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.527638190954775;4.0;4.0;4.0;4.0;4.0;4.0;4.412060301507552;5.748743718592976;7.628140703517602;9.211055276381913;9.879396984924625;10.547738693467338;11.0;11.0;11.0;10.778894472361813;10.1105527638191;8.884422110552748;7.547738693467323;6.211055276381899;2.623115577889422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_016_S_6381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.64824120603015;4.5879396984924625;6.939698492462313;8.527638190954775;9.547738693467338;10.663316582914561;12.231155778894461;13.798994974874361;14.68341708542713;12.663316582914597;8.994974874371877;5.9296482412060385;4.361809045226138;4.0;4.386934673366831;4.829145728643219;4.045226130653269;3.261306532663319;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0100502512562812;3.793969849246224;3.422110552763826;3.3618090452261242;4.0;4.0;4.713567839195974;5.0;4.718592964824126;4.065326633165824;4.8492462311557745;5.0;5.0;4.798994974874375;4.015075376884425;3.2311557788944754;3.5527638190954747;4.0;4.0;4.0;4.0;3.527638190954775;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.688442211055275;2.1909547738693504;3.758793969849222;3.336683417085439;3.0;3.0;3.015075376884411;3.798994974874361;3.4170854271356887;3.0;3.1507537688442113;3.9346733668341614;3.2814070351758886;3.5025125628140614;4.0;4.0703517587939615;4.8542713567839115;6.914572864321585;10.53266331658287;13.793969849246238;13.010050251256288;13.773869346733662;13.442211055276388;12.316582914572876;11.0;11.0;9.613065326633176;8.522613065326638;6.69346733668344;2.864321608040214;0.512562814070364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_033_S_10147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1407035175879514;2.9346733668341756;5.2964824120603;7.261306532663326;8.658291457286438;9.527638190954775;10.452261306532662;11.849246231155774;12.62311557788945;13.321608040201006;13.91959798994975;11.125628140703498;9.582914572864318;8.884422110552762;8.185929648241206;7.48743718592965;7.0;7.0;5.175879396984925;4.0;4.005025125628144;4.7035175879397;4.597989949748744;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.085427135678394;4.78391959798995;4.517587939698487;4.180904522613069;4.879396984924625;5.0;4.723618090452263;4.0251256281406995;4.6733668341708565;5.0;5.0;5.0;5.0;4.834170854271356;4.1356783919598;4.0;4.0;4.0;4.0;4.0;3.9447236180904497;3.2462311557788865;3.0;3.1507537688442255;3.8492462311557745;4.0;4.0;4.0;3.356783919597987;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.2311557788944754;3.9296482412060385;4.0;4.0;3.9748743718593005;3.2763819095477373;3.422110552763826;4.0;4.0;4.517587939698501;4.78391959798995;4.085427135678387;4.0;5.557788944723626;9.030150753768865;11.125628140703512;13.221105527638201;15.0;15.0;14.497487437185924;13.798994974874375;13.100502512562812;11.206030150753747;8.8140703517588;6.020100502512548;1.8391959798994435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_003_S_6258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.030150753768843686;0.7738693467336688;2.035175879396988;3.7839195979899465;6.010050251256281;7.4974874371859315;8.492462311557787;9.236180904522612;9.979899497487438;11.447236180904525;12.467336683417088;13.211055276381913;13.954773869346731;13.301507537688444;12.115577889447238;10.814070351758794;10.070351758793969;10.0;9.582914572864318;8.517587939698501;6.286432160804026;5.35175879396985;5.391959798994975;5.8643216080402;5.120603015075375;5.0;4.633165829145732;4.0;4.0;4.0;3.658291457286431;3.085427135678394;3.829145728643219;3.427135678391963;3.3165829145728623;4.0;4.0;3.4522613065326624;3.2914572864321627;3.964824120603012;3.221105527638194;3.0;3.0;3.0;3.0;3.4974874371859315;4.0;4.0;4.0;4.0;4.0;4.0;3.2964824120603;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.653266331658287;4.0;4.0;4.0;3.3718592964824126;3.0;3.0;3.0;3.603015075376888;3.653266331658287;3.0;3.0;3.577889447236174;4.0;4.0;4.0;4.0;4.0;4.08040201005025;5.5678391959799;6.0;7.628140703517602;12.0;12.0;12.0;12.0;12.0;11.266331658291463;11.0;10.778894472361813;10.035175879396988;8.582914572864325;6.643216080402013;4.0201005025125625;0.30150753768843686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_033_S_10391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30150753768843686;3.944723618090471;6.035175879396988;7.492462311557787;8.949748743718601;9.0;9.4321608040201;10.160804020100507;10.889447236180906;11.0;11.346733668341713;11.924623115577887;11.195979899497488;9.934673366834161;9.0;9.0;7.562814070351749;7.0;6.472361809045225;4.286432160804004;4.0;4.0;3.909547738693462;3.180904522613062;3.5477386934673376;4.0;4.005025125628144;4.733668341708544;4.537688442211049;4.0;4.0;4.0;4.0;3.8944723618090435;3.1658291457286367;3.562814070351763;4.0;4.0;4.0;3.522613065326631;3.0;3.0;3.6633165829145753;4.0;3.8793969849246253;3.1507537688442113;3.5778894472361884;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.5929648241205996;3.0;3.0;3.592964824120614;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.422110552763826;4.8492462311557745;4.120603015075375;4.0;4.336683417085439;4.934673366834161;4.206030150753762;4.522613065326638;5.0;5.0;5.7085427135678515;6.437185929648251;7.165829145728651;7.894472361809051;9.869346733668351;11.35175879396985;12.0;12.0;11.462311557788937;10.733668341708537;10.005025125628137;9.276381909547737;8.095477386934675;6.638190954773847;5.180904522613048;1.8090452261306211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_002_S_6009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4221105527638258;3.276381909547723;5.597989949748737;7.738693467336681;9.879396984924625;10.673366834170857;11.773869346733662;13.100502512562812;13.814070351758794;14.527638190954775;14.75879396984925;14.045226130653269;12.663316582914575;11.618090452261306;10.904522613065325;10.19095477386935;9.477386934673369;8.527638190954775;7.100502512562812;5.010050251256295;4.37688442211055;4.909547738693469;4.1959798994974875;4.517587939698494;5.0;5.0;5.0;5.371859296482413;6.0;6.0;6.0;5.773869346733669;5.060301507537687;5.0;5.0;4.91959798994975;4.206030150753769;4.0;4.0;4.0;4.64824120603015;5.0;5.0;5.0;5.0;4.5678391959799;3.1407035175879514;3.0;3.356783919597987;4.0;4.0;4.0;4.0;4.0;4.0;3.64824120603015;3.130653266331649;4.557788944723626;5.0;5.0;5.0;5.0;5.346733668341713;6.0;6.0;6.48743718592965;8.206030150753747;12.487437185929593;13.0;13.341708542713562;13.94472361809045;13.231155778894475;12.517587939698501;11.804020100502512;11.090452261306538;10.37688442211055;9.32663316582915;7.798994974874404;4.94472361809045;2.0904522613065524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_033_S_7079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.698492462311556;2.7688442211055246;5.185929648241206;5.929648241206031;7.346733668341713;8.417085427135682;9.0;9.0;9.0;8.608040201005025;7.7286432160804;6.2412060301507495;6.62311557788945;6.266331658291463;4.8894472361809065;4.145728643216081;4.0;3.658291457286431;3.085427135678394;3.829145728643219;3.427135678391963;3.3165829145728623;4.0;4.0;4.0;3.7085427135678373;3.035175879396988;3.778894472361806;4.0;4.0;3.9899497487437188;3.2462311557788937;3.0;3.2412060301507566;3.9849246231155746;4.0;4.0;4.21608040201005;4.959798994974875;4.2964824120603;3.5527638190954747;3.1909547738693504;3.9346733668341756;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.6281407035175874;2.8844221105527623;2.140703517587937;2.603015075376888;3.0;2.909547738693462;2.1658291457286367;4.311557788944697;6.321608040200999;7.0;7.0;7.0;7.2964824120603;8.040201005025125;8.78391959798995;8.472361809045225;8.0;8.015075376884425;8.75879396984925;9.0;9.0;9.0;7.532663316582926;6.522613065326638;6.0;6.0;5.291457286432163;5.452261306532662;6.0;6.0;9.417085427135689;11.854271356783926;13.170854271356788;13.914572864321613;14.0;13.597989949748737;13.0;13.0;11.100502512562826;9.2462311557789;7.638190954773876;5.4070351758794;2.5678391959799;0.6482412060301499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_016_S_6771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9597989949748822;2.6432160804020057;2.0603015075376945;2.7638190954773876;3.0;3.170854271356788;3.874371859296488;3.4221105527638187;3.0;3.0;3.688442211055282;4.0;4.0;4.0;3.4974874371859244;3.0;3.0;3.613065326633169;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.7587939698492363;3.055276381909536;3.0;3.0;3.0552763819095503;3.7587939698492505;3.5376884422110493;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.201005025125639;3.904522613065339;4.0;4.311557788944725;5.015075376884425;5.718592964824126;6.422110552763826;7.376884422110578;9.487437185929679;10.532663316582926;11.0;11.0;11.0;11.346733668341713;11.949748743718587;11.246231155778887;10.085427135678373;8.678391959798972;7.271356783919572;5.8643216080402;3.914572864321599;1.100502512562798;0.3216080402009993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_003_S_6268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30150753768843686;4.145728643216096;6.793969849246231;8.733668341708537;10.1356783919598;10.904522613065325;11.673366834170857;12.442211055276381;13.0;13.0;13.748743718592962;14.517587939698494;13.854271356783926;10.8894472361809;9.35175879396985;9.0;8.638190954773869;8.130653266331656;8.899497487437188;6.994974874371863;5.562814070351756;5.206030150753769;5.974874371859293;5.256281407035175;5.0;4.7185929648241185;4.050251256281406;4.819095477386938;5.0;5.356783919597987;5.874371859296481;5.1055276381909565;5.0;4.5678391959799;4.201005025125625;4.969849246231156;5.738693467336681;5.492462311557787;5.0;5.0;5.0;5.5829145728643255;6.0;6.0;6.0;5.341708542713562;5.0;4.8040201005025125;4.035175879396988;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.422110552763826;5.0;5.0;5.0;5.497487437185924;5.733668341708537;5.035175879396988;5.8040201005025125;6.572864321608037;6.658291457286438;6.110552763819101;6.879396984924625;7.64824120603015;8.834170854271349;10.743718592964797;13.819095477386952;14.723618090452263;15.0;15.261306532663312;15.96984924623115;15.201005025125625;13.8643216080402;12.663316582914575;11.788944723618101;10.251256281407024;9.356783919597987;8.175879396984925;6.457286432160814;4.15075376884424;1.1256281407034976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_168_S_6085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47236180904523195;1.8793969849246253;5.396984924623126;7.165829145728651;8.859296482412077;10.969849246231156;11.693467336683419;12.793969849246238;14.10050251256282;14.804020100502512;15.0;14.788944723618087;14.085427135678387;12.145728643216081;10.678391959798994;9.974874371859293;9.271356783919593;9.0;8.8643216080402;8.1608040201005;8.0;7.5075376884421985;6.100502512562812;5.346733668341706;5.0;5.0;5.0;4.532663316582912;4.170854271356788;4.874371859296488;5.0;5.0;5.0;5.0;5.391959798994982;5.904522613065325;5.201005025125625;5.0;5.0;5.0;5.0;5.316582914572869;5.9798994974874375;5.276381909547737;4.572864321608037;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.9447236180904497;3.2412060301507495;3.0;3.0;3.0;3.5728643216080513;4.276381909547737;4.9798994974874375;5.0;5.386934673366838;6.090452261306538;6.793969849246238;7.0;7.201005025125639;7.904522613065339;8.608040201005025;9.934673366834176;12.0;12.0;12.422110552763826;12.874371859296474;12.170854271356774;12.0;11.527638190954775;10.120603015075375;9.356783919597987;8.653266331658287;7.8994974874371735;6.492462311557773;5.542713567839186;4.839195979899486;4.135678391959786;2.8643216080402;1.4572864321607994;0.05025125628139904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_137_S_6812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1256281407034976;4.060301507537673;6.994974874371849;8.482412060301506;9.4321608040201;10.899497487437188;11.0;11.834170854271349;13.0;13.0;12.381909547738694;11.64824120603015;10.829145728643226;9.361809045226138;7.341708542713576;6.0;5.9798994974874375;5.246231155778894;5.0;4.778894472361813;4.045226130653269;3.311557788944725;3.4221105527638187;4.0;4.0;4.0;3.643216080402013;3.090452261306531;3.824120603015075;4.557788944723612;5.0;5.0;5.0;5.0;5.226130653266331;5.959798994974868;5.306532663316588;5.0;5.0;5.0;5.628140703517587;5.638190954773876;5.0;5.0;5.0;5.0;4.939698492462327;3.472361809045225;3.4974874371859244;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.698492462311563;3.0;3.0;3.0;3.2361809045226124;3.969849246231149;3.2964824120603;3.0;3.0;3.0;3.6381909547738616;3.6281407035175874;3.1055276381909493;3.839195979899486;4.0;4.306532663316574;5.040201005025125;5.773869346733662;7.015075376884425;8.964824120602998;11.899497487437145;14.125628140703512;15.0;15.0;15.0;14.356783919598001;13.62311557788945;12.778894472361827;11.311557788944725;10.422110552763826;9.065326633165867;6.819095477386952;3.884422110552805;1.9748743718593005;0.7537688442211135;0.020100502512562457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
